review_id,brand,brand_alias,aspect,sentiment,text
nako_0024,Kopi Nako,Local Brand,taste,positive,tempat ngopi estetik dengan vibes yang cozy saya suka banget suasana di nako coffee desain bangun unik cahaya alami masuk dengan indah bikin betah nongkrong lama menu kopi dan makanan di sini juga enak enak wi fi cukup stabil banyak colok jadi cocok juga buat kerja atau ajar layan ramah dan cepat untuk harga masih standar coffee shop pada umum parkir juga cukup luas
nako_0025,Kopi Nako,Local Brand,ambiance,positive,pertama kali ke nako sini rasa konsisten suasana adem rame tapi gak bising rekomen buat area cikutra
nako_0025,Kopi Nako,Local Brand,taste,positive,pertama kali ke nako sini rasa konsisten suasana adem rame tapi gak bising rekomen buat area cikutra
nako_0026,Kopi Nako,Local Brand,taste,positive,wfc sini lumayan pw colok banyak cocok buat colok cashan laptop kopi nya enak
nako_0027,Kopi Nako,Local Brand,service,positive,suka banget sama layan nya apalagi kasir ramah banget kopi turut enak aku beli yang no sugar rasa balance pisang goreng nya juga enak tapi yang tidak suka manis turut manis
nako_0027,Kopi Nako,Local Brand,taste,positive,suka banget sama layan nya apalagi kasir ramah banget kopi turut enak aku beli yang no sugar rasa balance pisang goreng nya juga enak tapi yang tidak suka manis turut manis
nako_0028,Kopi Nako,Local Brand,ambiance,positive,kopi mantap enak dan unik suasana cocok untuk ngobrol dan jadi tempat ngerjain tugas kerja
nako_0028,Kopi Nako,Local Brand,taste,positive,kopi mantap enak dan unik suasana cocok untuk ngobrol dan jadi tempat ngerjain tugas kerja
nako_0029,Kopi Nako,Local Brand,taste,positive,vibe nya enak rindang sejuk untuk nikmat udara sore hari kota bandung
nako_0030,Kopi Nako,Local Brand,ambiance,negative,tukang parkir tidak guna
nako_0031,Kopi Nako,Local Brand,taste,positive,kopi nya parah enak
nako_0032,Kopi Nako,Local Brand,ambiance,positive,suasana nyaman buat ngopi dan camil banyak pilih
nako_0033,Kopi Nako,Local Brand,ambiance,positive,tempat oke tengah kota mau ngopi oke mau makan juga menu variatif
nako_0034,Kopi Nako,Local Brand,ambiance,positive,tidak terlalu ramai seperti cabang nako d jadetabek jadi bisa nikmat suasana barista nya ramah yg pasti sejuk yaa nama juga bandung parkir cukup ok ada live music waktu ke sini malam jumat
nako_0034,Kopi Nako,Local Brand,service,positive,tidak terlalu ramai seperti cabang nako d jadetabek jadi bisa nikmat suasana barista nya ramah yg pasti sejuk yaa nama juga bandung parkir cukup ok ada live music waktu ke sini malam jumat
nako_0035,Kopi Nako,Local Brand,service,positive,layan ok bersih kurang rasa makanan cukup
nako_0035,Kopi Nako,Local Brand,taste,positive,layan ok bersih kurang rasa makanan cukup
nako_0036,Kopi Nako,Local Brand,ambiance,positive,nice place great ambiance
nako_0038,Kopi Nako,Local Brand,ambiance,positive,good food for a reasonable price due to the best service and great atmosphere
nako_0038,Kopi Nako,Local Brand,price,positive,good food for a reasonable price due to the best service and great atmosphere
nako_0038,Kopi Nako,Local Brand,service,positive,good food for a reasonable price due to the best service and great atmosphere
nako_0038,Kopi Nako,Local Brand,taste,positive,good food for a reasonable price due to the best service and great atmosphere
nako_0039,Kopi Nako,Local Brand,ambiance,positive,tempat nyaman ada indoor dan outdoor juga fasilitas lain juga ada seperti mushola yg lumayan besar dan nyaman buat yang kurang suka kopi atau bosen menu kopi cobain es kunci nako nyaa besst seger bangett tapi sayang tadi gak foto foto lokasi hihii yang pasti cobain ajaa kesini enak tempat
nako_0039,Kopi Nako,Local Brand,taste,positive,tempat nyaman ada indoor dan outdoor juga fasilitas lain juga ada seperti mushola yg lumayan besar dan nyaman buat yang kurang suka kopi atau bosen menu kopi cobain es kunci nako nyaa besst seger bangett tapi sayang tadi gak foto foto lokasi hihii yang pasti cobain ajaa kesini enak tempat
nako_0041,Kopi Nako,Local Brand,taste,positive,enak buat nongkrong suka banget sama design concept bangun
nako_0042,Kopi Nako,Local Brand,ambiance,positive,kopi kurang coco sama kopi nakuranya pas enak banget tempat juga bagus eatetik
nako_0042,Kopi Nako,Local Brand,taste,positive,kopi kurang coco sama kopi nakuranya pas enak banget tempat juga bagus eatetik
nako_0043,Kopi Nako,Local Brand,ambiance,positive,msh lebih rame di bogor kebon jati untuk variasi makanan tapi tetap enak makanan minum wifi kenceng
nako_0043,Kopi Nako,Local Brand,taste,positive,msh lebih rame di bogor kebon jati untuk variasi makanan tapi tetap enak makanan minum wifi kenceng
nako_0044,Kopi Nako,Local Brand,ambiance,positive,layan sangat ramah tempat cocok untuk chill sama keluarga dan kerabat dan bersih
nako_0044,Kopi Nako,Local Brand,service,positive,layan sangat ramah tempat cocok untuk chill sama keluarga dan kerabat dan bersih
nako_0045,Kopi Nako,Local Brand,ambiance,positive,tempat ngopi chill dengan makanan dan minuman yang jangkau layan cepet dan staffnya ramah sama unjung buka sampai jam 2 pagi sitting area luas ada area indoor dan outdoor harga makanan dan minum affordable banyak yang under 50k pilih makan juga variasi mulai dari nasi sampai cemilan yang ringan ringan ada pilih minuman non kopi juga banyak jadi tidak bosenin sini ada photobooth juga harga 35k
nako_0045,Kopi Nako,Local Brand,price,positive,tempat ngopi chill dengan makanan dan minuman yang jangkau layan cepet dan staffnya ramah sama unjung buka sampai jam 2 pagi sitting area luas ada area indoor dan outdoor harga makanan dan minum affordable banyak yang under 50k pilih makan juga variasi mulai dari nasi sampai cemilan yang ringan ringan ada pilih minuman non kopi juga banyak jadi tidak bosenin sini ada photobooth juga harga 35k
nako_0045,Kopi Nako,Local Brand,service,positive,tempat ngopi chill dengan makanan dan minuman yang jangkau layan cepet dan staffnya ramah sama unjung buka sampai jam 2 pagi sitting area luas ada area indoor dan outdoor harga makanan dan minum affordable banyak yang under 50k pilih makan juga variasi mulai dari nasi sampai cemilan yang ringan ringan ada pilih minuman non kopi juga banyak jadi tidak bosenin sini ada photobooth juga harga 35k
nako_0045,Kopi Nako,Local Brand,taste,positive,tempat ngopi chill dengan makanan dan minuman yang jangkau layan cepet dan staffnya ramah sama unjung buka sampai jam 2 pagi sitting area luas ada area indoor dan outdoor harga makanan dan minum affordable banyak yang under 50k pilih makan juga variasi mulai dari nasi sampai cemilan yang ringan ringan ada pilih minuman non kopi juga banyak jadi tidak bosenin sini ada photobooth juga harga 35k
nako_0046,Kopi Nako,Local Brand,ambiance,positive,suasana enak untuk nongki abis magrib
nako_0046,Kopi Nako,Local Brand,taste,positive,suasana enak untuk nongki abis magrib
nako_0047,Kopi Nako,Local Brand,ambiance,positive,kalo cari tempat nongkrong di tengah kota bandung tapi dengan nuansa alam yap cocok banget buat datang ke kopi nako ini walaupun di tengah kota tapi nuansa pohon nya cocok sekali buat ngadem saat cuaca panas panas tani dengan bagai varian kopi yang banyak dan makanan yang enak tempat ini recomended untuk fasilitas seperti toilet bersih ada fotobooth juga tempat parkir cukup luas ada indoor dan outdoor nya
nako_0047,Kopi Nako,Local Brand,taste,positive,kalo cari tempat nongkrong di tengah kota bandung tapi dengan nuansa alam yap cocok banget buat datang ke kopi nako ini walaupun di tengah kota tapi nuansa pohon nya cocok sekali buat ngadem saat cuaca panas panas tani dengan bagai varian kopi yang banyak dan makanan yang enak tempat ini recomended untuk fasilitas seperti toilet bersih ada fotobooth juga tempat parkir cukup luas ada indoor dan outdoor nya
nako_0048,Kopi Nako,Local Brand,ambiance,negative,iced latte had a hair in it french fries were really bad because of the old cooking oil only good thing was the atmosphere
nako_0048,Kopi Nako,Local Brand,taste,negative,iced latte had a hair in it french fries were really bad because of the old cooking oil only good thing was the atmosphere
nako_0049,Kopi Nako,Local Brand,ambiance,positive,kopi nako bandung rupa tempat nongkrong yang sangat asik untuk anak muda suasana yang santai dan penuh energi tambah dengan desain interior yang modern buat tiap kunjung asa senang menu kopi yang nikmat dan pilih camil kreatif tambah seru kumpul sama teman teman layan yang ramah dan vibe yang kini jadi kopi nako pilih tepat untuk lepas penat dan nikmat momen santai
nako_0049,Kopi Nako,Local Brand,service,positive,kopi nako bandung rupa tempat nongkrong yang sangat asik untuk anak muda suasana yang santai dan penuh energi tambah dengan desain interior yang modern buat tiap kunjung asa senang menu kopi yang nikmat dan pilih camil kreatif tambah seru kumpul sama teman teman layan yang ramah dan vibe yang kini jadi kopi nako pilih tepat untuk lepas penat dan nikmat momen santai
nako_0049,Kopi Nako,Local Brand,taste,positive,kopi nako bandung rupa tempat nongkrong yang sangat asik untuk anak muda suasana yang santai dan penuh energi tambah dengan desain interior yang modern buat tiap kunjung asa senang menu kopi yang nikmat dan pilih camil kreatif tambah seru kumpul sama teman teman layan yang ramah dan vibe yang kini jadi kopi nako pilih tepat untuk lepas penat dan nikmat momen santai
nako_0050,Kopi Nako,Local Brand,ambiance,positive,kopi nako di jalan pahlawan tempat teduh dan photoable bagi yang suka foto foto makanan fav gue kesini donat siram duh enak bangett cuma kalo di sini mesan masih harus ke kasir belum bisa scan barcode beda sama yg di kbp scan barcode yg meja hanya bisa lihat menu saja guys cuma oke banyak spot tempat duduk buat nongs nongs cantikk
nako_0050,Kopi Nako,Local Brand,service,positive,kopi nako di jalan pahlawan tempat teduh dan photoable bagi yang suka foto foto makanan fav gue kesini donat siram duh enak bangett cuma kalo di sini mesan masih harus ke kasir belum bisa scan barcode beda sama yg di kbp scan barcode yg meja hanya bisa lihat menu saja guys cuma oke banyak spot tempat duduk buat nongs nongs cantikk
nako_0050,Kopi Nako,Local Brand,taste,positive,kopi nako di jalan pahlawan tempat teduh dan photoable bagi yang suka foto foto makanan fav gue kesini donat siram duh enak bangett cuma kalo di sini mesan masih harus ke kasir belum bisa scan barcode beda sama yg di kbp scan barcode yg meja hanya bisa lihat menu saja guys cuma oke banyak spot tempat duduk buat nongs nongs cantikk
nako_0051,Kopi Nako,Local Brand,ambiance,positive,makan the best layan baik suasana nya enak buat nugas
nako_0051,Kopi Nako,Local Brand,service,positive,makan the best layan baik suasana nya enak buat nugas
nako_0051,Kopi Nako,Local Brand,taste,positive,makan the best layan baik suasana nya enak buat nugas
nako_0052,Kopi Nako,Local Brand,service,positive,layan nya bagus ramah bersih dan cepatt
nako_0053,Kopi Nako,Local Brand,ambiance,positive,kopi enak camil juga enak2 harga ok tempat adem udara buka service baik sekali mantap
nako_0053,Kopi Nako,Local Brand,price,positive,kopi enak camil juga enak2 harga ok tempat adem udara buka service baik sekali mantap
nako_0053,Kopi Nako,Local Brand,service,positive,kopi enak camil juga enak2 harga ok tempat adem udara buka service baik sekali mantap
nako_0053,Kopi Nako,Local Brand,taste,positive,kopi enak camil juga enak2 harga ok tempat adem udara buka service baik sekali mantap
nako_0054,Kopi Nako,Local Brand,ambiance,positive,tempat mantap makanan dan minum lezat
nako_0054,Kopi Nako,Local Brand,taste,positive,tempat mantap makanan dan minum lezat
nako_0055,Kopi Nako,Local Brand,ambiance,positive,enak rimbun awan bagus kalau sore ada live music juga kalo malem
nako_0055,Kopi Nako,Local Brand,taste,positive,enak rimbun awan bagus kalau sore ada live music juga kalo malem
nako_0056,Kopi Nako,Local Brand,ambiance,positive,tempat nya cozy makan lezatt buat nongkrong dan niiskeunn kepala itu sangat oke
nako_0057,Kopi Nako,Local Brand,ambiance,negative,niat tidak beri layan wifi gratis tempat padahal sudah cocok buat kerja tapi percuma wifinya buruk jaring ada tapi tidak ada layan internetnya
nako_0057,Kopi Nako,Local Brand,service,negative,niat tidak beri layan wifi gratis tempat padahal sudah cocok buat kerja tapi percuma wifinya buruk jaring ada tapi tidak ada layan internetnya
nako_0058,Kopi Nako,Local Brand,price,positive,kopi enak harga worthed dan layan ramah oleh mba risel
nako_0058,Kopi Nako,Local Brand,service,positive,kopi enak harga worthed dan layan ramah oleh mba risel
nako_0058,Kopi Nako,Local Brand,taste,positive,kopi enak harga worthed dan layan ramah oleh mba risel
nako_0059,Kopi Nako,Local Brand,ambiance,positive,dari tempat cafenya nuansa estetik dan lebih nature layan ramah dan baik utama sama teh rishel
nako_0059,Kopi Nako,Local Brand,service,positive,dari tempat cafenya nuansa estetik dan lebih nature layan ramah dan baik utama sama teh rishel
nako_0060,Kopi Nako,Local Brand,ambiance,positive,bagus tempat nya layan nya oke kak risel baik
nako_0060,Kopi Nako,Local Brand,service,positive,bagus tempat nya layan nya oke kak risel baik
nako_0061,Kopi Nako,Local Brand,ambiance,positive,layan bagus makan enak kaya ice coklat nya enak suasana sejuk mas rio
nako_0061,Kopi Nako,Local Brand,service,positive,layan bagus makan enak kaya ice coklat nya enak suasana sejuk mas rio
nako_0061,Kopi Nako,Local Brand,taste,positive,layan bagus makan enak kaya ice coklat nya enak suasana sejuk mas rio
nako_0062,Kopi Nako,Local Brand,service,positive,layan nya baik humble utama mas zidan
nako_0063,Kopi Nako,Local Brand,ambiance,positive,semua cemilannya enak2 kopi juga enak tempat nya cozy punya nyaman dan tidak berisik hehe buat waitersnya rishel ramah banget
nako_0063,Kopi Nako,Local Brand,service,positive,semua cemilannya enak2 kopi juga enak tempat nya cozy punya nyaman dan tidak berisik hehe buat waitersnya rishel ramah banget
nako_0063,Kopi Nako,Local Brand,taste,positive,semua cemilannya enak2 kopi juga enak tempat nya cozy punya nyaman dan tidak berisik hehe buat waitersnya rishel ramah banget
nako_0064,Kopi Nako,Local Brand,ambiance,positive,seruu banget tempat nya enak es kopi nako pisang nako nya enak pol layan keren banget ka rishel
nako_0064,Kopi Nako,Local Brand,service,positive,seruu banget tempat nya enak es kopi nako pisang nako nya enak pol layan keren banget ka rishel
nako_0064,Kopi Nako,Local Brand,taste,positive,seruu banget tempat nya enak es kopi nako pisang nako nya enak pol layan keren banget ka rishel
nako_0065,Kopi Nako,Local Brand,service,positive,makanan enak nyaa enak tmpatny enak buat nugas layan atas nama ka risel ramah
nako_0065,Kopi Nako,Local Brand,taste,positive,makanan enak nyaa enak tmpatny enak buat nugas layan atas nama ka risel ramah
nako_0066,Kopi Nako,Local Brand,ambiance,positive,tempat nya nyaman dan untuk layan kang rio dan ka dinda ramah untuk minuman nya enak
nako_0066,Kopi Nako,Local Brand,service,positive,tempat nya nyaman dan untuk layan kang rio dan ka dinda ramah untuk minuman nya enak
nako_0066,Kopi Nako,Local Brand,taste,positive,tempat nya nyaman dan untuk layan kang rio dan ka dinda ramah untuk minuman nya enak
nako_0067,Kopi Nako,Local Brand,service,positive,layan atas nama rio dan dindaa okee banget minum enak inti recommended banget gaes
nako_0067,Kopi Nako,Local Brand,taste,positive,layan atas nama rio dan dindaa okee banget minum enak inti recommended banget gaes
nako_0068,Kopi Nako,Local Brand,ambiance,positive,tempat enak buat nongki cantik layan juga oke banget dri kak rishel ramah banget jan lupa mampir guyss
nako_0068,Kopi Nako,Local Brand,service,positive,tempat enak buat nongki cantik layan juga oke banget dri kak rishel ramah banget jan lupa mampir guyss
nako_0068,Kopi Nako,Local Brand,taste,positive,tempat enak buat nongki cantik layan juga oke banget dri kak rishel ramah banget jan lupa mampir guyss
nako_0069,Kopi Nako,Local Brand,ambiance,positive,kopi nya enak apalagi nako duren favorite banget tempat nyaman apalagi petfriendly layan udah paling the best udah kaya besti apalagi sama teh rishel
nako_0069,Kopi Nako,Local Brand,service,positive,kopi nya enak apalagi nako duren favorite banget tempat nyaman apalagi petfriendly layan udah paling the best udah kaya besti apalagi sama teh rishel
nako_0069,Kopi Nako,Local Brand,taste,positive,kopi nya enak apalagi nako duren favorite banget tempat nyaman apalagi petfriendly layan udah paling the best udah kaya besti apalagi sama teh rishel
nako_0070,Kopi Nako,Local Brand,ambiance,positive,layan sangat baik suasana adem utama ka risel
nako_0070,Kopi Nako,Local Brand,service,positive,layan sangat baik suasana adem utama ka risel
nako_0071,Kopi Nako,Local Brand,ambiance,positive,layan nya bagus utama ka rishel kaka nya ramah semua selalu kesini kalo nongkrong sama temen suasana cafe nya juga bikin nyaman
nako_0071,Kopi Nako,Local Brand,service,positive,layan nya bagus utama ka rishel kaka nya ramah semua selalu kesini kalo nongkrong sama temen suasana cafe nya juga bikin nyaman
nako_0072,Kopi Nako,Local Brand,ambiance,positive,tempatnyaa enak kopi jugaa enak suasana cafenya bikin tenang layan bagus dari ka rishel dan seru juga
nako_0072,Kopi Nako,Local Brand,service,positive,tempatnyaa enak kopi jugaa enak suasana cafenya bikin tenang layan bagus dari ka rishel dan seru juga
nako_0072,Kopi Nako,Local Brand,taste,positive,tempatnyaa enak kopi jugaa enak suasana cafenya bikin tenang layan bagus dari ka rishel dan seru juga
nako_0073,Kopi Nako,Local Brand,ambiance,positive,suasana nyaman layan nya okee banget utama rishel makan juga enak
nako_0073,Kopi Nako,Local Brand,service,positive,suasana nyaman layan nya okee banget utama rishel makan juga enak
nako_0073,Kopi Nako,Local Brand,taste,positive,suasana nyaman layan nya okee banget utama rishel makan juga enak
nako_0074,Kopi Nako,Local Brand,service,positive,layan nya sangat ramah apa lagi teteh rishel dan suasa wenak poll
nako_0075,Kopi Nako,Local Brand,ambiance,positive,suasana nya nyaman dan layan nya ramah apalagi kak rishel
nako_0075,Kopi Nako,Local Brand,service,positive,suasana nya nyaman dan layan nya ramah apalagi kak rishel
nako_0076,Kopi Nako,Local Brand,ambiance,positive,kopi setrong nya enak banget tempat nyaman buat nongkrong kak rishel ramah banget sumpahh
nako_0076,Kopi Nako,Local Brand,service,positive,kopi setrong nya enak banget tempat nyaman buat nongkrong kak rishel ramah banget sumpahh
nako_0076,Kopi Nako,Local Brand,taste,positive,kopi setrong nya enak banget tempat nyaman buat nongkrong kak rishel ramah banget sumpahh
nako_0077,Kopi Nako,Local Brand,service,positive,untuk makan enak racik kopi pas dan untuk layan a n rio layan bagus keren
nako_0077,Kopi Nako,Local Brand,taste,positive,untuk makan enak racik kopi pas dan untuk layan a n rio layan bagus keren
nako_0078,Kopi Nako,Local Brand,ambiance,positive,untuk tempat sangat nyaman untuk cengkerama dengan teman dan makanan nya pun enak enak untuk layan pun sangat ramah utama mbak rishel yg beri layan penuh senyum
nako_0078,Kopi Nako,Local Brand,service,positive,untuk tempat sangat nyaman untuk cengkerama dengan teman dan makanan nya pun enak enak untuk layan pun sangat ramah utama mbak rishel yg beri layan penuh senyum
nako_0078,Kopi Nako,Local Brand,taste,positive,untuk tempat sangat nyaman untuk cengkerama dengan teman dan makanan nya pun enak enak untuk layan pun sangat ramah utama mbak rishel yg beri layan penuh senyum
nako_0079,Kopi Nako,Local Brand,ambiance,positive,untuk minum enak cocok yang suka kopi sweet dan suasana nyaman buat nongkrong untuk layan ramah ramah betul saya di layan oleh agam surya saputra
nako_0079,Kopi Nako,Local Brand,service,positive,untuk minum enak cocok yang suka kopi sweet dan suasana nyaman buat nongkrong untuk layan ramah ramah betul saya di layan oleh agam surya saputra
nako_0079,Kopi Nako,Local Brand,taste,positive,untuk minum enak cocok yang suka kopi sweet dan suasana nyaman buat nongkrong untuk layan ramah ramah betul saya di layan oleh agam surya saputra
nako_0080,Kopi Nako,Local Brand,service,positive,makasih rio orang ramah nongkrong sini enak
nako_0080,Kopi Nako,Local Brand,taste,positive,makasih rio orang ramah nongkrong sini enak
nako_0081,Kopi Nako,Local Brand,service,positive,layan sangat puas apalagi karyawannya atas nama a rio huuhu
nako_0082,Kopi Nako,Local Brand,service,positive,layan sangat ramah dan baik
nako_0083,Kopi Nako,Local Brand,price,positive,makananya enak smuanya worth it pelayananya baik banget ramah
nako_0083,Kopi Nako,Local Brand,service,positive,makananya enak smuanya worth it pelayananya baik banget ramah
nako_0083,Kopi Nako,Local Brand,taste,positive,makananya enak smuanya worth it pelayananya baik banget ramah
nako_0084,Kopi Nako,Local Brand,price,positive,layan a rio nya bagus ramah juga murah senyum bisa ngasih rekomendasi menu yg di mau pokok best
nako_0084,Kopi Nako,Local Brand,service,positive,layan a rio nya bagus ramah juga murah senyum bisa ngasih rekomendasi menu yg di mau pokok best
nako_0085,Kopi Nako,Local Brand,ambiance,positive,kopi nako adalah salah satu coffee shop populer di indonesia yang kenal dengan desain yang estetis dan instagramable usung konsep modern minimal dengan banyak elemen kaca dan ruang buka yang nyaman untuk layan dari staff staff nya humble parah utama dari kak rishel
nako_0085,Kopi Nako,Local Brand,service,positive,kopi nako adalah salah satu coffee shop populer di indonesia yang kenal dengan desain yang estetis dan instagramable usung konsep modern minimal dengan banyak elemen kaca dan ruang buka yang nyaman untuk layan dari staff staff nya humble parah utama dari kak rishel
nako_0085,Kopi Nako,Local Brand,taste,positive,kopi nako adalah salah satu coffee shop populer di indonesia yang kenal dengan desain yang estetis dan instagramable usung konsep modern minimal dengan banyak elemen kaca dan ruang buka yang nyaman untuk layan dari staff staff nya humble parah utama dari kak rishel
nako_0086,Kopi Nako,Local Brand,ambiance,positive,layan dri ka rishel baik banget ramah tempat nyaman makan juga enak enak tidak pernah gagal sen apa itu
nako_0086,Kopi Nako,Local Brand,service,positive,layan dri ka rishel baik banget ramah tempat nyaman makan juga enak enak tidak pernah gagal sen apa itu
nako_0086,Kopi Nako,Local Brand,taste,positive,layan dri ka rishel baik banget ramah tempat nyaman makan juga enak enak tidak pernah gagal sen apa itu
nako_0087,Kopi Nako,Local Brand,service,positive,nyesel kali datang 1 kali layan nya oke ramah mkasih ka rishel
nako_0088,Kopi Nako,Local Brand,service,positive,best kopi buah baik thanks kak rishel layan serius baik bangett luvv
nako_0088,Kopi Nako,Local Brand,taste,positive,best kopi buah baik thanks kak rishel layan serius baik bangett luvv
nako_0089,Kopi Nako,Local Brand,service,positive,sejuk atas nama rio sangat baik dan kasir baik makan sudah enak
nako_0089,Kopi Nako,Local Brand,taste,positive,sejuk atas nama rio sangat baik dan kasir baik makan sudah enak
nako_0090,Kopi Nako,Local Brand,service,positive,untuk minuman nako nya enak banget layan nya ramah apalagi mas rio
nako_0090,Kopi Nako,Local Brand,taste,positive,untuk minuman nako nya enak banget layan nya ramah apalagi mas rio
nako_0091,Kopi Nako,Local Brand,ambiance,positive,tempat asik dan asri sejuk juga kopi nya enak khas nako layan nya bagus dari staff dan mas rio gesit dan ramah pokok recommended banget
nako_0091,Kopi Nako,Local Brand,service,positive,tempat asik dan asri sejuk juga kopi nya enak khas nako layan nya bagus dari staff dan mas rio gesit dan ramah pokok recommended banget
nako_0091,Kopi Nako,Local Brand,taste,positive,tempat asik dan asri sejuk juga kopi nya enak khas nako layan nya bagus dari staff dan mas rio gesit dan ramah pokok recommended banget
nako_0092,Kopi Nako,Local Brand,ambiance,positive,tempat nyaman buat ngopi2 sambil ngemil2 cantik kopi nako nya enak banget creamy matcha ala nakonya apalagi enak ada ice creamnya bagi suka matcha wajib cobain layan juga ramah nanti ketemu dengan yg nama kang rio oiya jgn lupa cobain menu baru gorejag
nako_0092,Kopi Nako,Local Brand,service,positive,tempat nyaman buat ngopi2 sambil ngemil2 cantik kopi nako nya enak banget creamy matcha ala nakonya apalagi enak ada ice creamnya bagi suka matcha wajib cobain layan juga ramah nanti ketemu dengan yg nama kang rio oiya jgn lupa cobain menu baru gorejag
nako_0092,Kopi Nako,Local Brand,taste,positive,tempat nyaman buat ngopi2 sambil ngemil2 cantik kopi nako nya enak banget creamy matcha ala nakonya apalagi enak ada ice creamnya bagi suka matcha wajib cobain layan juga ramah nanti ketemu dengan yg nama kang rio oiya jgn lupa cobain menu baru gorejag
nako_0093,Kopi Nako,Local Brand,ambiance,positive,tempat nya nyaman free wifi juga trs kopi nya juga enak layan dari ka rishel ramah sangat baik
nako_0093,Kopi Nako,Local Brand,service,positive,tempat nya nyaman free wifi juga trs kopi nya juga enak layan dari ka rishel ramah sangat baik
nako_0093,Kopi Nako,Local Brand,taste,positive,tempat nya nyaman free wifi juga trs kopi nya juga enak layan dari ka rishel ramah sangat baik
nako_0094,Kopi Nako,Local Brand,service,positive,bola ubi nya enak padet banyak lagi porsinyaa layan ramah apa lagi sama mba risel mantap
nako_0094,Kopi Nako,Local Brand,taste,positive,bola ubi nya enak padet banyak lagi porsinyaa layan ramah apa lagi sama mba risel mantap
nako_0095,Kopi Nako,Local Brand,ambiance,positive,aku sen tahu cabe garam rasa enak minuman nya juga enak layan dari ka rishel sangat baikk terus sini juga free wifi jadi enak bisa sambil ngerjain tugas kuliah
nako_0095,Kopi Nako,Local Brand,service,positive,aku sen tahu cabe garam rasa enak minuman nya juga enak layan dari ka rishel sangat baikk terus sini juga free wifi jadi enak bisa sambil ngerjain tugas kuliah
nako_0095,Kopi Nako,Local Brand,taste,positive,aku sen tahu cabe garam rasa enak minuman nya juga enak layan dari ka rishel sangat baikk terus sini juga free wifi jadi enak bisa sambil ngerjain tugas kuliah
nako_0096,Kopi Nako,Local Brand,packaging,positive,parah banget sih di google tutup jam 2 malem dtg kesitu jam 11 udah close order hadeu alesannya weekend saja jam 2 tapi di google tiap hari loh tutup jam 2
nako_0096,Kopi Nako,Local Brand,service,positive,parah banget sih di google tutup jam 2 malem dtg kesitu jam 11 udah close order hadeu alesannya weekend saja jam 2 tapi di google tiap hari loh tutup jam 2
nako_0098,Kopi Nako,Local Brand,ambiance,positive,kopi mantap suasana nyaman layan om rio ramah gesit cepat mantap
nako_0098,Kopi Nako,Local Brand,service,positive,kopi mantap suasana nyaman layan om rio ramah gesit cepat mantap
nako_0098,Kopi Nako,Local Brand,taste,positive,kopi mantap suasana nyaman layan om rio ramah gesit cepat mantap
nako_0099,Kopi Nako,Local Brand,ambiance,positive,tempat enak harga affordable
nako_0099,Kopi Nako,Local Brand,price,positive,tempat enak harga affordable
nako_0099,Kopi Nako,Local Brand,taste,positive,tempat enak harga affordable
nako_0100,Kopi Nako,Local Brand,ambiance,positive,untuk tempat enak dan maknan juga affordable nama server iqbal
nako_0100,Kopi Nako,Local Brand,price,positive,untuk tempat enak dan maknan juga affordable nama server iqbal
nako_0100,Kopi Nako,Local Brand,taste,positive,untuk tempat enak dan maknan juga affordable nama server iqbal
nako_0101,Kopi Nako,Local Brand,ambiance,positive,tempat cozy kopi enak the best pokok
nako_0101,Kopi Nako,Local Brand,taste,positive,tempat cozy kopi enak the best pokok
nako_0102,Kopi Nako,Local Brand,ambiance,positive,tempat cozy dan layan sangat ramah utama dari kaka rishel
nako_0102,Kopi Nako,Local Brand,service,positive,tempat cozy dan layan sangat ramah utama dari kaka rishel
nako_0103,Kopi Nako,Local Brand,ambiance,positive,kopi mwanntepp poll tempat ademm layan okehh apalagi pelayanaan dari kakaa rishel
nako_0103,Kopi Nako,Local Brand,service,positive,kopi mwanntepp poll tempat ademm layan okehh apalagi pelayanaan dari kakaa rishel
nako_0103,Kopi Nako,Local Brand,taste,positive,kopi mwanntepp poll tempat ademm layan okehh apalagi pelayanaan dari kakaa rishel
nako_0104,Kopi Nako,Local Brand,taste,positive,enak seru
nako_0105,Kopi Nako,Local Brand,ambiance,positive,kakak friendly banget suasana nyaman tempat oke banget
nako_0105,Kopi Nako,Local Brand,service,positive,kakak friendly banget suasana nyaman tempat oke banget
nako_0106,Kopi Nako,Local Brand,service,positive,layan ramah cepat
nako_0107,Kopi Nako,Local Brand,service,positive,layan dari kak rishel ramah banget kopi mantap
nako_0107,Kopi Nako,Local Brand,taste,positive,layan dari kak rishel ramah banget kopi mantap
nako_0108,Kopi Nako,Local Brand,service,positive,kopinya enak layan dari ka rishel ramah
nako_0108,Kopi Nako,Local Brand,taste,positive,kopinya enak layan dari ka rishel ramah
nako_0109,Kopi Nako,Local Brand,ambiance,positive,kopi makananya enak apalagi tahu cabe garam uhhh paporitt outdornya juga nyaman meski deket jalan tapi tidak berisik
nako_0109,Kopi Nako,Local Brand,taste,positive,kopi makananya enak apalagi tahu cabe garam uhhh paporitt outdornya juga nyaman meski deket jalan tapi tidak berisik
nako_0110,Kopi Nako,Local Brand,service,positive,kwetiaw nya baik kasir atas nama dinda baik banget waiter dll nya ramah banget service muas pokokna mah gera otw kopi nako gaes
nako_0110,Kopi Nako,Local Brand,taste,positive,kwetiaw nya baik kasir atas nama dinda baik banget waiter dll nya ramah banget service muas pokokna mah gera otw kopi nako gaes
